Gene	TH03_0146_S01	TH34_1452_S01	TH34_1240_S01	TH03_0288_S01	TH38_1437_S03	TH03_0013_S01	TH03_0013_S02	TH34_1445_S02	TH03_0290_S01	TH38_1425_S02	TH03_0006_S03	TH03_0006_S01	TH03_0118_S01	TH03_0025_S02	TH34_1352_S01	TH38_1346_S02	TH34_1381_S01	TH03_0008_S01	TH03_0018_S02	TH03_0018_S01	TH34_1149_S01	TH34_1149_S02	TH03_0012_S01	TH03_0012_S02	TH03_0010_S02	TH03_0010_S01	TH34_1239_S01	TH03_0148_S01	TH03_0160_S01	TH03_0159_S02	TH03_0159_S01	TH03_0024_S01	TH34_1446_S01	TH03_0117_S01	TH38_1423_S02	TH38_1437_S04	TH03_0294_S02	TH03_0285_S01	TH34_1380_S02	TH34_1380_S01	TH03_0287_S01	TH34_1238_S01	TH03_0291_S01	TH03_0140_S01	TH03_0011_S01	TH03_0029_S01	TH34_1447_S02	TH34_1447_S01	TH34_1412_S01	TH03_0104_S01	TH03_0141_S01	TH38_1428_S02	TH03_0116_S01	TH03_0019_S01	TH34_1163_S01	TH03_0286_S01	TH03_0115_S01	TH34_1399_S01	TH03_0103_S01	TH03_0149_S01	TH34_1350_S01	TH03_0017_S01	TH03_0017_S02	TH34_1179_S01	TH03_0003_S03	TH03_0003_S01	TH03_0003_S04	TH34_1379_S01	TH38_1457_S02	TH34_1150_S02	TH34_1150_S01	TH03_0027_S04	TH03_0027_S01	TH03_0027_S03	TH03_0020_S01	TH03_0289_S01	TH03_0113_S01	TH03_0113_S02	TH03_0156_S01	TH03_0016_S01	TH03_0105_S01	TH34_1351_S01	TH38_1311_S02	TH03_0015_S02	TH03_0015_S01	TH03_0114_S01	TH03_0157_S01	TH03_0022_S01	TH03_0005_S01	TH38_1416_S02	TH03_0038_S01	TH34_1349_S02	TH34_1349_S01	TH03_0004_S03	TH03_0004_S02	TH03_0004_S04	TH34_1456_S02	TH34_1415_S01	TH34_1162_S01	TH34_1455_S01	TH03_0106_S01	TH03_0143_S02	TH03_0143_S01	TH38_1417_S02	TH03_0296_S04	TH03_0296_S05	TH03_0296_S02	TH03_0296_S03	TH03_0296_S01	TH03_0107_S01	TH03_0112_S01	TH03_0112_S02	TH34_1414_S01	TH03_0014_S01	TH34_1444_S01	TH03_0139_S01	TH03_0144_S01
DCTN1	6.78868571061	6.79856900356	5.43195718769	6.94087147819	7.83611349132	5.9825373144	6.15198055116	6.93333657591	6.14730669878	9.00525961908	7.12153351734	6.90965311453	6.92777796208	7.02425318176	6.60673831742	7.62058641045	6.5219929564	8.10386477104	6.36684673526	6.52230689287	5.95256654094	6.74550626587	6.57924050057	6.67129337248	6.82451329733	5.56346323668	5.54194842533	6.39025495632	6.66916853282	5.74550626587	5.94883442558	7.17522517287	5.09085343045	7.23476954003	7.49032944727	6.76871365703	7.11478344725	5.48252564077	4.74738739965	6.18646094004	7.52818058815	5.87553435157	6.69543711041	7.69111536525	6.57561487762	6.59185890499	6.82451329733	6.69306872441	6.25285462595	5.49217365961	6.69013769299	6.94637996751	6.45664189864	5.54132897705	6.71039319217	5.72955277045	7.13852780142	6.24925569994	6.69404441309	6.85399564718	6.6182386556	6.16309613844	5.08873524619	6.38387705998	6.6697354628	6.92314918047	6.34500598301	6.00652244562	6.04176864995	5.77399632511	5.76579992329	6.05571626351	6.72082566609	6.36492255851	7.50096135246	5.66020987335	6.54519617242	7.22390516963	6.74375729978	6.69585465757	6.97085365434	6.2102329901	7.6952282915	7.93616677798	7.9542544824	5.72764822227	6.80322703643	6.43779367793	5.99503219248	6.59753117422	6.39711840904	5.98322165074	6.16651461041	6.51333282374	6.32768736418	6.67398035123	6.62716906084	6.35049724708	6.40463068422	7.11769504267	6.41481206057	6.7616841936	7.18269229752	7.83073702112	7.58833986092	6.56453060082	6.31578357459	7.1208081023	6.48784003382	6.28373660962	7.93687346182	7.18318873434	7.33717586859	6.90929308582	7.09950561709	7.03672310601	7.57871233105
DDB2	5.09169983414	5.35649598771	3.95698592461	5.36841915508	4.52669484554	3.92504996473	4.77610398807	5.38956681176	5.07382023329	6.98857108426	3.516015147	3.77925972037	5.27015513877	4.73768676141	5.9816243607	4.27649666564	5.46336088582	5.81070015419	6.52653836254	5.28540221886	8.04935849433	6.2714630279	4.06522762278	4.19061486021	5.75462031167	4.72191944555	5.42088657498	4.07809742303	3.95791459863	5.21955576917	5.28946563096	5.81557542886	5.51349074559	3.8196681835	5.41953889151	4.79805051477	6.52528588711	4.71644223684	4.61058195849	4.28762004411	5.48349335128	3.3840498068	4.22804904788	4.05571626351	6.21218021004	4.0241423459	3.92789645373	4.49761236562	4.30669970727	3.18903382439	4.17632277264	6.63197732024	5.51506901403	3.46336088582	4.8068395818	3.91934008244	3.87282875953	5.92576211367	5.23266075679	5.98800293751	5.61058195849	6.14445431393	3.3434078223	5.55826763406	3.62175885671	5.12887075947	3.5885647374	4.90255600534	6.13852780142	5.29975751184	6.57364718749	4.44294349585	4.84348142543	4.78293270482	4.04351949366	6.34890516117	5.26115467262	6.32463061527	5.15137177625	5.20633064787	4.51916444981	4.67638025547	4.67412163263	4.17632277264	6.00921278681	3.10601323762	6.22052343641	4.7468501831	4.90977310414	3.87676249078	4.78711898281	5.516015147	5.56742375771	3.18428029442	4.14730669878	3.22958792274	4.8160876586	5.89360490486	5.68173035544	6.14995030168	4.8564877795	5.08023127202	4.86344293435	5.91121220156	3.60407132367	4.63807383718	4.49761236562	5.43829285158	4.45746296465	4.42894634477	5.43629511984	4.89433274228	4.9959367035	6.52872758153	5.22380865861	4.15218341906	4.32840565896
DDIT3	4.16027483141	4.78450398293	3.94204525992	4.9909548604	5.18745105403	3.82680268429	4.73930807086	5.66789212523	6.50159837423	6.47945693479	5.44261180369	4.73389660525	3.99276843077	4.71259578045	5.41244282478	5.54720302476	6.79934638752	9.24716800037	5.24830712009	3.6599245584	5.70321146739	4.60762622085	3.94579495674	4.69097573834	3.62993940944	4.224966365	5.37885838327	3.66902676551	9.41011210338	4.53169336086	5.01925711868	6.19534759832	4.28835856219	5.43529521565	6.16872225436	4.85299758761	5.67807190511	4.7414669864	3.0232553523	4.61117238004	5.83086375675	4.99954908734	4.5484366247	5.12598165385	5.20359271421	5.39506279952	8.10836763358	5.16912328148	4.14323013478	4.64096791045	9.17764377368	6.42693561965	3.8135246893	3.7398481027	6.23093309304	5.13545278419	4.85249829879	5.70791125419	4.28318097895	3.50969584193	4.25927248704	7.10454633862	3.3812833725	5.38646609287	4.82578562746	6.20808800822	5.24184018356	5.6501901235	7.44592529858	4.63749432521	4.98139603197	4.63807383718	5.57893871309	5.15015345525	4.67016051413	5.38750040648	4.80992886572	5.3719072976	4.98093926609	6.19219416528	5.99864683901	4.92409988564	5.67440415394	5.15906400881	5.21955576917	4.32481060342	4.9959367035	5.44128427193	4.76871365703	5.51853513898	5.56376827845	4.24336442569	5.08788710093	4.07210580048	4.37434398904	5.27537959625	4.29865831556	5.29939120613	5.21955576917	5.08193608172	4.31614574229	5.66192057914	4.96116025814	6.21936215781	6.41125674622	6.29112464288	4.93262815702	5.14486214292	6.76805196136	3.56071495447	4.67750824226	4.68929916054	7.44964390629	4.39369076419	5.34837407519	5.58285703484	3.43162295971
DDR2	5.01881218574	3.95698592461	1.32192809489	1.748461233	3.1937717434	0.214124805353	0.871843648509	4.00450139223	4.5397791917	2.56071495447	4.73389660525	4.96162332829	0.0976107966264	3.87774424995	5.16591193894	2.09761079663	5.14282184412	2.06004738367	3.99548451888	5.76048710181	3.34056226903	1.19534759832	1.29865831556	2.60407132367	0.0285691521968	0.0565835283664	0.422233000683	3.037382222	5.97338167497	4.4053116826	5.18586654531	1.50080205306	2.85598969731	4.08576455378	5.40292678058	1.66448284036	4.25323293854	0.150559676575	0.238786859587	5.71397069244	2.64385618977	0.0285691521968	4.04089243065	4.92314918047	0.20163386117	4.32768736418	3.66902676551	4.12018602753	2.58736499094	2.38956681176	4.68762063208	2.2110121934900002	2.01435529298	2.5631581304	4.69041709553	1.86789646399	4.45220004941	4.8534967037	1.67355642399	0.0285691521968	0.0285691521968	1.16349873228	0.310340120612	3.43162295971	5.15623479785	3.31614574229	5.10643207782	1.83187724119	3.00539998774	5.09085343045	4.67129337248	4.72846476509	4.92931759491	5.3476656563	3.16027483141	0.18903382439	4.94906796585	4.23112515788	5.18863829456	5.86468140557	3.65878273401	6.27482073704	3.97452931248	2.62293035092	1.94485844581	1.01435529298	4.83895176695	4.75328361646	2.29865831556	5.0430819819	5.81992359556	5.06047978141	5.52324829261	1.01435529298	0.713695814843	1.88752527074	3.56559717585	3.50969584193	5.21373609592	5.81813476081	5.85249829879	5.25776496857	4.27575204883	3.36176835942	5.10810622369	6.41379715019	4.21179097625	4.6998847287	5.66590435495	1.72246602447	5.02059109477	5.43462822764	2.8052924556	6.01234519042	1.98913900737	5.47378691161	1.40053792958
DDX10	4.67919857057	4.21878116778	4.21101219349	3.83995958749	4.0329824167	3.96162332829	3.68481873755	4.124328135	2.87970576628	5.25587835258	5.15906400881	5.65162578392	4.46662712004	3.80426011563	4.79545527204	4.41142624573	3.86492897229	4.02236781303	3.88362081629	4.55704241526	3.94485844581	3.34624777408	5.05093696523	4.85947266685	5.41074812819	4.4389581479	3.15055967658	4.124328135	4.06436554026	3.76234881564	3.84799690655	3.89044669268	2.50334873517	4.08151006812	4.91504279137	4.79908730607	5.31723170022	2.76128527336	3.24336442569	3.27202318906	3.91838623445	4.54163873444	4.46793154603	5.7314548077	5.04483123345	3.94110631095	5.49185309633	5.75435307169	4.51979348624	3.03386345187	4.40599235968	4.43696133783	4.03826057518	3.86393845042	5.35720008486	4.05745027218	4.0241423459	3.89141918685	4.58014548442	4.03386345187	3.08576455378	4.15055967658	3.56193705962	3.09761079663	5.54163873444	4.72628628972	4.74792441624	3.76765479824	3.53605290024	4.11519974939	4.44426950241	3.88752527074	4.79233480571	5.1034976397	4.6570683012	4.17552460109	3.89239102591	5.42290574261	5.03562390973	4.02768487694	4.61882595259	4.15704371015	4.59275601044	2.46988597627	3.48155728071	3.98002530024	3.6530600171	3.75488750216	4.23572705984	5.44526320814	4.9772799235	3.50334873517	3.38681094647	3.48155728071	3.47897180503	4.18348651446	4.70043971814	3.45154083302	4.47118746039	3.66675659188	4.27052894238	4.464668267	4.57167680997	3.86987140618	4.72737593859	4.50969584193	3.89627184881	4.04526821514	4.2102329901	3.68369645431	5.8346606579	5.35684807924	3.89239102591	4.55704241526	3.18903382439	5.74631276643	5.61146750023
DDX3X	6.34978987024	7.51979348624	3.00898878323	6.52544250602	6.07360604057	6.76115227543	7.40164753091	7.82584921453	6.60481264995	3.35614381023	5.43862553809	6.96289600534	7.60607203105	6.34429590792	6.99129507854	5.18308946064	7.12008232232	6.76155123244	6.43061981096	6.11582397744	4.78607355158	5.21606678309	6.76248170332	6.41159572532	6.12577506761	7.55443536532	7.40616247878	6.80889983926	5.75995474201	6.64803395056	6.96797551621	7.06285565521	5.38197547856	6.32553033157	5.49952702422	7.35235246279	6.74926608381	7.64601861093	6.52669484554	6.18863829456	6.57893871309	7.399256559	7.34713411376	5.98527271425	7.42768997001	6.19613488077	7.26978123827	7.10118781526	7.28049240983	5.7257411565	7.24811732925	6.19711838005	6.42760617278	4.62058641045	5.496973581	5.65133876611	7.359573879	6.54473265593	4.23035674506	3.94579495674	6.83516615722	4.96901230752	5.50239425611	6.73281187208	6.81519113717	4.748461233	6.19021976366	5.96624587322	5.9855004303	6.55857377624	5.57228336665	6.98663847173	7.08214904135	7.22293976874	5.56040926636	7.71011763204	6.29957437061	5.42357817098	6.33610482545	7.88715967669	6.01769925269	7.48784003382	6.27108946627	5.84071499114	6.43629511984	5.31143045575	6.00427665588	7.18100313339	5.84649331596	6.3909427728	6.51175265377	6.44128427193	6.56285295958	4.92789645373	3.28095631383	6.52606881167	7.04526821514	5.47053686509	6.44890095115	6.79532538728	5.86245139133	6.94813357784	6.83655536777	5.79882817809	7.34899365649	8.65728271675	7.42802511028	7.27491389528	7.81595961821	6.45302364653	5.61559285651	6.26622434219	6.38939472432	6.16510798514	7.09497496617	7.01547080764	7.33610482545
DDX5	9.22402579933	11.0106469852	6.2230363379	9.87302877804	9.6986178594	10.3395382758	10.9239216761	11.5962410138	9.26561504648	7.86195536414	7.68629041066	8.73230312252	10.8290408609	9.64790807428	10.2372219134	8.00999652555	9.27833329452	9.75360119373	9.10962174213	8.83206719029	7.99180525538	8.82352646912	10.3339044625	10.2257376535	9.09087988808	10.489587088	9.90836259559	9.58983837577	7.75248100446	8.77158850695	9.12259507456	8.78204810826	8.39964108969	9.57550142996	9.44466292611	10.9531197048	10.2983146449	10.8912824695	9.41457953999	9.09328550388	9.88811916355	10.5779574676	9.46021013598	9.57750435983	11.1373113907	9.7459263745	9.82540404623	10.1559945647	12.7713470913	8.54670157333	9.67803668264	9.40556697414	8.58785250827	7.29939120613	8.3611542413	8.07863118123	9.59454854955	9.53420559697	7.3851721572	8.51408279861	9.62298524138	7.69209237543	7.72723977748	9.38037447914	8.92026352169	7.89681675325	8.61356848596	8.98930934071	9.69327785611	9.87946072254	10.457863065	9.63030353328	10.127194751	9.00660659477	9.56474016887	11.0775033849	8.68042985428	8.80764472008	9.34089602277	10.1838338469	9.37592997717	9.70935957019	9.76181714251	9.61664073226	10.3159420341	8.1549699637	8.52328750427	10.6617157578	8.45918568375	9.82804125366	9.95608570123	10.322761912	10.2196646641	8.39459130953	7.64313466186	9.52843457515	10.8173194666	8.85651890392	8.89384755813	10.6387436078	8.11436702495	10.1709765832	10.4502833668	10.2155572669	9.76962299332	10.5385769619	10.1057644937	10.0848748087	8.69181329717	8.6429181331	9.28598010593	9.83325380586	9.72630332182	9.51159454154	10.4782741451	9.77924330214	10.367087077
DDX6	4.08746284125	6.19239145691	2.53356334821	4.76659516173	4.83693401132	4.69655030108	4.94392132655	5.65792577228	3.76022094647	3.2735158897	3.99276843077	4.77452352959	5.08958289312	4.36036427654	5.7636771419	4.24488705912	5.87356715162	4.88996019966	5	4.89044669268	4.06608919046	2.85996954822	4.84799690655	5.07980475464	4.32409051604	4.92457500339	5.10097764772	4.63284983012	5.00360223668	4.71204544855	4.94345253856	4.22419466397	3.34056226903	4.75542173473	4.70376517879	6.53620835469	3.38956681176	4.69376571222	5.08065766335	4.29204549249	5.90616906769	4.91695427895	5.32445060466	3.67129337248	5.264536431	3.2779847473	4.57167680997	4.91217080295	6.55581615506	3.83289001416	3.81659970653	4.18903382439	3.93828579188	3.55704241526	4.95559179175	4.05224198118	5.12845838415	5.12474169242	4.44757919655	2.98002530024	3.85199883711	3.50589092973	2.79285535236	5.12474169242	4.43028527298	3.66902676551	4.11019617775	4.27947129564	4.08406426479	5.8052924556	5.24184018356	4.91217080295	3.99457972422	5.60258752734	4.83035674742	4.90496571868	4.9795681001	4.55704241526	5.49761236562	5.17512534966	5.99774402606	5.44890095115	5.01836711554	4.27724089833	4.5484366247	2.96347412397	4.98230913013	4.23112515788	4.53729606709	4.6599245584	4.92029330021	5.3063351602	5.16188768238	3.23419472295	3.15218341906	3.32337006906	4.6501901235	3.83086375675	5.15421053059	5.22766407255	4.54535064482	4.62058641045	3.94860084749	4.07382023329	4.01703108053	5.17512534966	4.69320814891	4.45154083302	4.98230913013	4.13914201915	5.23496109484	5.1779177922	4.58676474336	5.39369076419	4.9855004303	3.78450398293	5.62556273997
DEK	8.18308946064	7.25048792205	3.90110824301	7.48647304569	5.93922657773	6.15542543175	6.3811102941	6.3677205134	4.92172194701	3.08915913191	5.82476785314	6.56056211851	6.57364718749	6.02591469875	6.76500424625	5.29351763042	6.09929520434	5.81531924578	5.27388882367	6.491211756	4.56985560833	4.6264391367	7.38706953259	7.40087943628	5.72328550478	6.43329332582	6.5581145386	6.99887245399	4.97819562968	6.0950804919	6.00360223668	6.24488705912	3.99548451888	6.24526746652	4.70376517879	8.06738057802	4.89384755813	6.62278396616	7.11696769451	6.10286805425	7.44642166708	4.59991284219	6.55336050334	6.87762156658	8.01323891511	6.09085343045	5.60229058486	6.83022996724	7.11904486	4.85199883711	5.6599245584	8.42727093517	5.71479501112	3.93451650159	6.19021976366	5.99163521648	6.49057013045	5.78790255939	4.68985823632	4.12928301694	6.24583788961	4.15055967658	4.8052924556	5.45351757922	6.78162199787	3.79389588255	5.8974824682	5.87627136055	4.93310047493	6.32012359804	5.29572302454	6.64038956005	7.00090140274	6.34447345946	7.27248982394	8.12158531875	6.25361115195	4.9643986322	6.30268461412	5.90110824301	6.01480160235	6.26996820063	6.47086219941	4.99638874645	7.58946389296	4.28021399581	5.08915913191	6.12845838415	5.72027846523	6.00225245173	6.74133214879	5.95163441683	6.0502840143	4.67807190511	3.35895882583	6.11748726633	6.7161678298	4.87921563717	6.08236196956	6.17452626527	6.07574653806	6.62716906084	6.15441308517	6.12618821052	6.18428029442	7.00539998774	6.44261180369	6.43746079951	6.64414469993	4.62058641045	6.46434153276	6.92825187029	6.50239425611	6.66035250967	7.74698450599	7.21315283534	8.55604615826
DGCR8	2.2750070475	6.15380533608	3.93168305706	4.0232553523	4.43629511984	3.7580899342	3.54225804977	5.00539998774	2.50842865253	3.90592847817	3.66789212523	4.16027483141	4.28835856219	2.92029330021	5.54442356219	2.84799690655	5.47702965301	4.21567859661	4.04089243065	3.36317107712	4.53791724903	3.89044669268	3.47508488295	3.50080205306	3.72465027173	3.80115865609	4.43162295971	3.0478873294	2.41142624573	3.22032995488	3.54966917073	3.47118746039	3.83693401132	3.13422093976	3.76765479824	5.29572302454	2.748461233	3.3645724323	4.06350294231	5.57440430902	4.61117238004	4.59395128395	3.98823022306	3.62175885671	4.32120656697	3.38266725275	5.07681559705	5.17712050285	4.86839045305	2.6182386556	3.55704241526	5.01970191444	3.02147972741	1.68257329735	3.9606970393	2.99819550315	3.26753579807	4.88264304936	3.26303440583	3.64500988439	3.25701061821	2.05311133646	2.11103131239	5.37920505996	3.96809075205	4.0232553523	3.49569516262	4.85947266685	3.32337006906	5.02945288579	4.99457972422	3.31324585179	4.91934008244	3.97911075502	3.22650852981	4.71094415458	2.82578562746	4.01703108053	5.23381138429	2.93357263826	3.78972925138	5.3041459412	4.35543919725	2.71149490665	3.30888505741	2.38681094647	4.10852445678	2.47767732757	3.33485426933	3.58616424593	5.44757919655	4.48155728071	4.32984117653	2.07382023329	2.54101915313	2.73118324157	4.30669970727	4.22265002245	5.02236781303	4.80632405739	3.41953889151	3.60407132367	3.03210084317	4.3519109611	3.29278174923	4.62058641045	3.70597790168	3.33771109213	3.93545974781	2.90881290774	3.67807190511	3.78972925138	5.14200491598	3.48542682717	5.11186596387	3.41548827105	4.10433665981
DICER1	1.76128527336	3.85996954822	1.2750070475	3.77082904603	3.03210084317	3.16510798514	3.57167680997	3.54966917073	2.5993177937	1.6599245584	2.94673086014	3.35755200462	3.95140129167	2.83390207667	3.48026512205	2.26903314646	4.08831123589	3.40735275114	3.08915913191	3.21567859661	2.45943161864	1.99276843077	3.85798099513	3.80735492206	2.63459326845	3.09761079663	3.94016675048	2.62760683813	5.80735492206	3.69932952567	3.23419472295	2.45943161864	2.35895882583	3.07210580048	2.40326772234	4.47443604325	2.72683121703	4.42827641439	3.85499301676	3.7398481027	5.18507363788	4.07210580048	3.44360665148	1.87578006307	4.40053792958	2.35332329116	3.29572302454	4.32984117653	4.20398416586	3.37989816352	2.5210507369	4.62175885671	2.72027846523	2.19219416528	3.9699332747	3.33913738492	3.51475349844	4.1937717434	1.95233356637	1.70043971814	3.27052894238	2.43829285158	2.49825086753	3.5631581304	3.59812695992	2.67581593117	3.037382222	2.50842865253	3.09254574154	4.7398481027	3.95233356637	4.0152477737	3.52606881167	3.59096124134	2.44095219803	3.94579495674	3.21256933885	2.6322682155	3.92314918047	3.67468661993	3.69265037004	4.16751850374	3.43162295971	3.53853816363	4.44956137461	1.80735492206	5.00405188451	2.84197311893	2.76765479824	2.42223300068	3.40326772234	3.01435529298	2.96901230752	1.95605665241	1.40053792958	2.7398481027	2.56803210477	3.08406426479	4.06263982829	4.13996056955	3.18745105403	3.48542682717	3.12928301694	2.81557542886	3.58255600301	3.2110121934900002	3.64731450955	4.11436702495	3.52481592836	2.95046841415	1.94860084749	2.48026512205	3.4685833170100002	4.11186596387	5.76500424625	3.11436702495	4.6998847287
DNAJB1	4.85199883711	5.63197732024	6.10894256866	5.9102529628	5.84774641692	5.97705090611	7.06716542702	7.30997649237	9.66993029354	5.10265813136	6.92267359285	6.00741978357	6.01212167271	6.0248072334	6.23974171768	6.64486572301	7.92777796208	7.40198877508	6.47346223624	5.95814667376	6.01903466936	5.19652836094	6.08278773171	6.58375975364	5.10433665981	6.21451341008	6.10076744957	5.50589092973	7.43362716708	5.35261729896	5.93498820178	8.85906882469	5.01970191444	9.31926567073	6.76314595815	6.4868752355	5.49825086753	6.05441438792	5.19927972134	6.28614187283	5.76208300357	5.41142624573	5.8887432489	6.51380653743	7.66362925881	5.73822740037	7.28558716791	5.62175885671	5.67242534197	6.01858966781	5.86145916636	6.71589337055	6.09782145517	5.10055722078	6.99072800372	6.19574129325	6.68187087996	5.78946843694	5.88679398998	5.14036967065	5.85199883711	5.48607074374	4.36946648365	5.68762063208	6.5929054738	6.71204544855	7.67525138605	6.97785230797	7.13729858092	5.39780296186	5.06608919046	7.26781666929	6.37225564845	6.51349074559	5.19337751056	7.13740105597	6.11790278909	5.97979671828	5.84071499114	8.01295968562	6.02569327368	6.9630116476	7.10202817937	5.50589092973	10.6039230127	4.76712507727	5.15096578356	9.14172399007	6.08597694907	7.40096480033	7.11727946005	5.30924896082	5.34695688938	8.01636259876	5.51727569321	8.06031764744	5.87208998933	5.69460165336	5.24982454862	7.47751543618	5.47118746039	6.12412131183	5.59544398459	6.24412594328	7.79025073884	10.323842903	6.90026304357	6.22284319311	8.9371089462	7.11956368442	6.04679660957	6.38024459048	6.81583156646	5.7710932517	5.54039930563	5.5625477242	6.0744626207
DNM2	6.03562390973	6.54812832359	4.93357263826	5.92599941856	5.90376136513	6.84335579344	6.70071713282	6.73836252846	5.56894414465	4.98777561614	5.93097382556	6.742410497	6.60006156597	6.1319598229	6.75542173473	6.01769925269	6.05332859345	6.23150921087	6.29406929509	6.22032995488	6.22149045504	6.28021399581	5.98230913013	6.266036894	6.11561593143	6.57833494868	7.3776443584	6.47053686509	6.84737060091	5.78450398293	5.72410451987	7.71300839164	5.12845838415	6.23246889629	6.06004738367	6.32517051238	6.24678809384	7.23630126683	6.51884982871	6.91826695909	5.46532151358	6.95431265207	5.91384682426	6.4841381312	7.97665003818	5.36106648879	7.22564126495	6.81390942508	6.71890955438	4.98913900737	6.30651744525	5.79805051477	5.68985823632	4.41210404468	5.53884852074	5.59991284219	6.08512718021	5.95698592461	5.3691174586	7.49777201759	7.64306248921	4.94110631095	5.55673594791	6.55090066465	5.76128527336	5.53075745746	5.62205181946	6.68439798364	4.90929308582	5.95512678126	5.83137058797	6.72109918871	6.79675347697	6.04439411936	5.60851357815	7.25512301485	5.8052924556	5.80735492206	6.2815128018	5.25058266479	5.84699468697	7.31560245664	5.60703434595	5.29351763042	6.496973581	5.63110428237	5.98208090976	6.17272751801	6.15542543175	6.8078700783	6.15441308517	5.86937792403	6.08214904135	4.99231525186	5.14526985665	6.45582036508	7.11623997947	6.1034976397	5.85299758761	6.65349000917	5.20241772158	6.35438163211	6.46287031226	5.77188557852	7.86758763491	8.03858981979	6.33181268382	7.19721669311	7.40803246613	5.30341546269	6.00157708539	5.75141016006	5.9476661568	6.05939854397	7.49265437102	6.21936215781	6.89639295647
DNMT3A	3.66675659188	5.43195718769	3.40599235968	5.46760555008	3.28835856219	5.52982094653	5.26002565596	4.63517394667	2.80322703643	2.81557542886	4.2288186905	4.17312743348	5.33091687811	3.01613970266	4.173926932	2.78031009904	5.17352723812	4.41548827105	4.14649230698	5.4754091934	4.28762004411	2.93357263826	5.41818994795	5.52293456094	5.09465834265	6.34961297182	4.87578006307	3.516015147	1.57046293103	3.28243980501	3.38543103719	5.84297883179	2.71149490665	3.55949181321	3.84599177066	6.17512534966	2.7398481027	4.00360223668	3.44360665148	5.32228872357	5.23496109484	5.96254902292	3.77188557852	3.62410089463	6.00562454919	2.88947354253	6.64529816395	6.54966917073	4.64327899631	2.97452931248	2.81762325751	5.40973035386	3.57652213792	1.96716860753	5.19849415364	3.82883464947	3.2110121934900002	4.72410451987	3.34624777408	3.58976348698	3.04614178164	2.35049724708	2.50842865253	4.62702310555	3.52230689287	2.63459326845	2.88752527074	5.28318097895	2.68032435684	5.18467702068	4.54039930563	3.76022094647	3.97452931248	4.16188768238	5.04745114042	5.22689381357	3.77925972037	2.96532254837	5.1456774552	3.41683974191	4.17152710604	3.96532254837	3.60525726294	2.81557542886	5.5891642367	1.64154602909	5.08321336825	3.78555055174	4.1093605594	3.13422093976	4.74092756032	4.5484366247	4.31614574229	2.55826763406	2.51349074559	3.10433665981	3.59693514239	3.35755200462	4.82984955984	4.08406426479	3.96809075205	3.748461233	3.04439411936	3.55581615506	3.04963076772	3.82984955984	3.38543103719	3.39780296186	3.06695024392	3.23572705984	4.62585493137	4.65076455912	4.87578006307	4.46662712004	5.43629511984	3.45943161864	5.68481873755
DROSHA	5.54349588343	6.81416585861	5.35579154675	5.19298316997	5.63604452603	5.12101540096	5.42794133251	6.49825086753	4.93969674069	6.45795538005	5.31867837374	5.0861893131	5.56620629347	4.91981677005	6.36702153323	5.10726939359	5.93002764088	5.48703608003	5.31360865703	5.01212167271	6.44460081371	5.87676249078	5.99887245399	5.30487605004	5.78842470744	5.88093036108	4.32409051604	4.91647664444	4.87036471958	4.29204549249	4.59454854955	5.29535569289	4.6287735952	5.38335869539	6.28262513419	6.34269695998	5.99954908734	3.77925972037	4.3434078223	6.33019983285	5.5182203806	5.53915881111	5.28909670242	6.62570884306	6.03760186044	4.99140846676	6.22380865861	6.55428186263	8.01775491974	4.0478873294	5.44757919655	6.06069593169	4.76606505147	4.57288966842	6.2018298662	4.7797850053	4.94016675048	5.96393645214	5.42827641439	5.54627713209	5.24069594421	4.55887985348	4.28466218548	5.23993261349	5.18428029442	6.03232128706	4.48542682717	5.38197547856	4.6322682155	5.74577514949	6.29480451999	4.43162295971	6.25889575508	5.2102329901	5.55458885168	6.05245936912	4.67750824226	5.4841381312	5.70625425357	4.97636363573	5.21800615028	5.55305325277	6.02923200313	4.07382023329	4.87282875953	4.50525580093	5.22920335789	4.55949181321	5.05745027218	5.53574194108	6.56285295958	5.40122086216	5.75167794569	3.94392132655	4.99774402606	5.23304440127	6.5131748846	5.37885838327	5.94438996227	5.60169651648	4.80374366851	5.23955079661	5.60733031375	5.53387477726	5.65592421308	4.40463068422	4.84849775539	4.94016675048	5.39266088071	4.21179097625	6.34536088954	5.99638874645	5.86839045305	5.47476049958	6.09254574154	5.87602573272	6.75888943272
DUX4L1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
